"","date","ATMP","WTMP"
"2750",1995-07-27,27.7,29.5
"2751",1995-07-28,25,29.4
"2752",1995-07-29,27.8,29.3
"2753",1995-07-30,28.7,29.2
"2754",1995-07-31,28.9,28.8
"2755",1995-08-01,27.6,28.9
"2756",1995-08-02,27,29
"2757",1995-08-03,25.5,28.7
"2758",1995-08-04,24.1,28.7
"2759",1995-08-05,28.3,28.6
"2760",1995-08-06,28.2,28.7
"2761",1995-08-07,28.4,28.9
"2762",1995-08-08,28.4,29
"2763",1995-08-09,28,29.2
"2764",1995-08-10,28.2,29
"2765",1995-08-11,28.7,29.2
"2766",1995-08-12,28.9,29.2
"2767",1995-08-13,29,29.8
"2768",1995-08-14,28.2,29.3
"2769",1995-08-15,28.2,29.6
"2770",1995-08-16,27.7,29.4
"2771",1995-08-17,28.7,29.3
"2772",1995-08-18,28.5,29.8
"2773",1995-08-19,28.4,29.5
"2774",1995-08-20,29.2,30.6
"2775",1995-08-21,29.1,30
"2776",1995-08-22,28.6,30.3
"2777",1995-08-23,28.2,29.8
"2778",1995-08-24,28.7,29.4
"2779",1995-08-25,28.5,28.7
"2780",1995-08-26,28.6,28
"2781",1995-08-27,29.3,28.8
"2782",1995-08-28,29.1,28.4
"2783",1995-08-29,28.7,27.8
"2784",1995-08-30,28.8,28.2
"2785",1995-08-31,29.2,28.4
"2786",1995-09-01,29.3,30
"2787",1995-09-02,28.4,29.1
"2788",1995-09-03,27.3,29.7
"2789",1995-09-04,29.3,29.9
"2790",1995-09-05,28.4,30.2
"2791",1995-09-06,27.9,29.9
"2792",1995-09-07,28.3,29.9
"2793",1995-09-08,25.3,30
"2794",1995-09-09,28.5,29.8
"2795",1995-09-10,28.9,29.9
"2796",1995-09-11,28.7,30
"2797",1995-09-12,29,29.9
"2798",1995-09-13,29,29.3
"2799",1995-09-14,28.9,29.2
"2800",1995-09-15,28.8,29.1
"2801",1995-09-16,28.7,29.2
"2802",1995-09-17,27.3,29.3
"2803",1995-09-18,28.3,29.4
"2804",1995-09-19,28.8,29.3
"2805",1995-09-20,28.5,29.2
"2806",1995-09-21,29,29.7
"2807",1995-09-22,27.8,29.8
"2808",1995-09-23,28.1,29.8
"2809",1995-09-24,29.1,29.7
"2810",1995-09-25,28.8,29.6
"2811",1995-09-26,29,29.4
"2812",1995-09-27,28.4,29.5
"2813",1995-09-28,28.3,29.5
"2814",1995-09-29,27.4,29.3
"2815",1995-09-30,27.4,29.2
"2816",1995-10-01,28.5,29.4
"2817",1995-10-02,28.8,29.5
"2818",1995-10-03,29,29.4
"2819",1995-10-04,29,29.3
"2820",1995-10-05,29.1,29
"2821",1995-10-06,28.3,29.1
"2822",1995-10-07,28.2,29
"2823",1995-10-08,26.6,29
"2824",1995-10-09,26.5,29
"2825",1995-10-10,28.7,28.8
"2826",1995-10-11,28.2,28.7
"2827",1995-10-12,28.3,28.8
"2828",1995-10-13,27.9,28.9
"2829",1995-10-14,28,28.7
"2830",1995-10-15,28.1,28.5
"2831",1995-10-16,27.7,28.4
"2832",1995-10-17,26.8,28.3
"2833",1995-10-18,27.2,28.3
"2834",1995-10-19,25.7,28.2
"2835",1995-10-20,25.8,28.4
"2836",1995-10-21,27,28.4
"2837",1995-10-22,27,28.4
"2838",1995-10-23,27.3,28
"2839",1995-10-24,27.6,27.9
"2840",1995-10-25,27.7,27.7
"2841",1995-10-26,27.5,28
"2842",1995-10-27,27.4,28.1
"2843",1995-10-28,27.9,28.2
"2844",1995-10-29,24.6,28
"2845",1995-10-30,26,27.8
"2846",1995-10-31,27.4,27.7
"2847",1995-11-01,27.3,27.7
"2848",1995-11-02,27.3,27.5
"2849",1995-11-03,27.1,27.5
"2850",1995-11-04,26.3,27.6
"2851",1995-11-05,26.5,27.4
"2852",1995-11-06,26.4,26.9
"2853",1995-11-07,25.9,26.9
"2854",1995-11-08,25.9,26.9
"2855",1995-11-10,25,26.9
"2856",1995-11-11,26,26.9
"2857",1995-11-12,25.4,27
"2858",1995-11-13,19.9,26.9
"2859",1995-11-14,20.4,26.8
"2860",1995-11-15,15,25.8
"2861",1995-11-16,16.6,25.9
"2862",1995-11-17,20.1,23.6
"2863",1995-11-18,23.7,25.8
"2864",1995-11-19,21.2,26.1
"2865",1995-11-20,24.6,26.3
"2866",1995-11-21,25,26.1
"2867",1995-11-22,18.2,25.3
"2868",1995-11-23,22.1,24.8
"2869",1995-11-24,24.5,25.7
"2870",1995-11-25,19,25.4
"2871",1995-11-26,16.5,24.2
"2872",1995-11-27,24,25.4
"2873",1995-11-28,25.3,25.4
"2874",1995-11-29,26.2,25.6
"2875",1995-11-30,19.7,25.3
"2876",1995-12-01,21.5,25.4
"2877",1995-12-02,19.3,24.9
"2878",1995-12-03,21,25
"2879",1995-12-04,22.1,25.2
"2880",1995-12-05,22.3,25
"2881",1995-12-06,23,25
"2882",1995-12-07,22.4,25.6
"2883",1995-12-08,21.7,24.9
"2884",1995-12-09,25.1,26.5
"2885",1995-12-10,23.2,25.4
"2886",1995-12-11,16.1,24.6
"2887",1995-12-12,22.9,24.6
"2888",1995-12-13,23.4,25.6
"2889",1995-12-14,24.5,25.6
"2890",1995-12-15,24.4,25.5
"2891",1995-12-16,24.1,25.3
"2892",1995-12-17,24.4,25.2
"2893",1995-12-18,24.7,25.4
"2894",1995-12-19,25.2,25.1
"2895",1995-12-20,22.9,25.1
"2896",1995-12-21,13.9,24.2
"2897",1995-12-22,15,24
"2898",1995-12-23,15.6,23.5
"2899",1995-12-24,11.3,22.3
"2900",1995-12-25,8.9,23.5
"2901",1995-12-26,11.9,23.6
"2902",1995-12-27,12.2,23.2
"2903",1995-12-28,15.1,23.7
"2904",1995-12-29,14.4,24.2
"2905",1995-12-30,23.2,24.8
"2906",1995-12-31,24.5,25.2
"2907",1996-01-01,25,24.5
"2908",1996-01-02,25,24.6
"2909",1996-01-03,25.2,24.4
"2910",1996-01-04,15.6,23.3
"2911",1996-01-05,18.6,23
"2912",1996-01-06,19.7,23.3
"2913",1996-01-07,22.8,23.6
"2914",1996-01-08,10.9,22.4
"2915",1996-01-09,7.7,21.8
"2916",1996-01-10,13.4,22.3
"2917",1996-01-11,13.9,22.4
"2918",1996-01-12,20.9,22.5
"2919",1996-01-13,10.9,21.5
"2920",1996-01-14,13,21.6
"2921",1996-01-15,21.1,21.5
"2922",1996-01-16,21.9,22.4
"2923",1996-01-17,22.5,22.1
"2924",1996-01-18,22.9,22.6
"2925",1996-01-19,23.8,23.5
"2926",1996-01-20,16.4,22.2
"2927",1996-01-21,19.9,22.5
"2928",1996-01-22,19.9,21.7
"2929",1996-01-23,22.6,23.6
"2930",1996-01-24,23,23.5
"2931",1996-01-25,21.3,23.1
"2932",1996-01-27,23.8,23.6
"2933",1996-01-28,20,23.1
"2934",1996-01-29,22.7,23.5
"2935",1996-01-30,23.3,23.6
"2936",1996-01-31,23.1,23.9
"2937",1996-02-01,21.9,23.7
"2938",1996-02-02,24.1,23.8
"2939",1996-02-03,23.5,23.6
"2940",1996-02-04,13.7,22.6
"2941",1996-02-05,4.9,21
"2942",1996-02-06,11.5,21.6
"2943",1996-02-07,19.3,22
"2944",1996-02-08,20.1,22.3
"2945",1996-02-09,17.7,22.6
"2946",1996-02-11,18.7,22.9
"2947",1996-02-12,20.1,22.5
"2948",1996-02-13,10.9,21.2
"2949",1996-02-14,15.9,20.6
"2950",1996-02-15,17.6,21.9
"2951",1996-02-16,21.5,22.4
"2952",1996-02-17,6,21
"2953",1996-02-18,10.2,20.1
"2954",1996-02-19,18.6,21
"2955",1996-02-20,23,21
"2956",1996-02-21,23,21.2
"2957",1996-02-22,20.7,21.3
"2958",1996-02-23,20.9,21.7
"2959",1996-02-24,21.2,22.1
"2960",1996-02-25,20.3,22.1
"2961",1996-02-26,22.9,22
"2962",1996-02-27,23.3,22.5
"2963",1996-02-28,22.8,22.6
"2964",1996-02-29,22.4,23
"2965",1996-03-01,23.8,22.8
"2966",1996-03-02,23.9,22.3
"2967",1996-03-03,18.5,21.5
"2968",1996-03-04,21.8,21.9
"2969",1996-03-05,22.4,21.7
"2970",1996-03-06,23.6,22.5
"2971",1996-03-07,23.9,23.3
"2972",1996-03-08,22.5,22.7
"2973",1996-03-09,11.3,21.4
"2974",1996-03-10,14.3,21.7
"2975",1996-03-11,12.4,20.9
"2976",1996-03-12,12,20.9
"2977",1996-03-13,16.2,21
"2978",1996-03-14,18.2,20.5
"2979",1996-03-15,20,21.3
"2980",1996-03-16,21.7,22.5
"2981",1996-03-17,22.7,22.6
"2982",1996-03-18,23.7,22.7
"2983",1996-03-19,23.7,22.7
"2984",1996-03-20,17,21
"2985",1996-03-21,12.3,20.6
"2986",1996-03-22,16.1,21
"2987",1996-03-23,13.7,20.8
"2988",1996-03-24,20.5,21.2
"2989",1996-03-25,21.8,21.5
"2990",1996-03-26,23.1,22.3
"2991",1996-03-27,23.3,22.6
"2992",1996-03-28,23.6,22.4
"2993",1996-03-29,23.9,22.9
"2994",1996-03-30,23.8,23.8
"2995",1996-03-31,24,23.6
"2996",1996-04-01,25.1,24.5
"2997",1996-04-02,16,22
"2998",1996-04-03,17.1,22.1
"2999",1996-04-04,22.9,23.1
"3000",1996-04-05,23.6,23.3
"3001",1996-04-06,23.7,23.8
"3002",1996-04-07,24.6,23.9
"3003",1996-04-08,24.6,23.7
"3004",1996-04-09,24.7,24.1
"3005",1996-04-10,19.2,23.4
"3006",1996-04-11,21.1,24.3
"3007",1996-04-12,20.6,24.3
"3008",1996-04-13,23.5,24.6
"3009",1996-04-14,24.3,24.5
"3010",1996-04-15,24.4,24.4
"3011",1996-04-16,24.9,24.7
"3012",1996-04-17,22.8,24.7
"3013",1996-04-18,22.5,24.7
"3014",1996-04-19,22.8,24.6
"3015",1996-04-20,23.4,24.5
"3016",1996-04-21,24.1,24.7
"3017",1996-04-21,24.1,24.7
"3018",1996-04-22,24.4,24.9
"3019",1996-04-23,24.3,25.1
"3020",1996-04-24,23.4,25.1
"3021",1996-04-25,24.7,25.2
"3022",1996-04-26,25.2,25.3
"3023",1996-04-27,24.6,25.9
"3024",1996-04-28,26,25.9
"3025",1996-04-29,25.8,25.9
"3026",1996-04-30,26.1,26
"3027",1996-05-01,25.3,25.9
"3028",1996-05-02,25.9,25.9
"3029",1996-05-03,26.3,26.3
"3030",1996-05-04,26,26.5
"3031",1996-05-05,25.8,26.6
"3032",1996-05-06,25.6,26.5
"3033",1996-05-07,25.5,26.2
"3034",1996-05-08,25.4,26.2
"3035",1996-05-09,25.7,26.2
"3036",1996-05-10,25.3,26.3
"3037",1996-05-11,25.2,26.2
"3038",1996-05-12,24.9,26.2
"3039",1996-05-13,24.7,26.5
"3040",1996-05-14,26,26.6
"3041",1996-05-15,25.8,26.9
"3042",1996-05-16,25.7,26.7
"3043",1996-05-17,25.9,26.7
"3044",1996-05-18,25.6,26.6
"3045",1996-05-19,26.1,26.6
"3046",1996-05-20,26.1,26.8
"3047",1996-05-21,24.1,26.6
"3048",1996-05-22,26.4,26.4
"3049",1996-05-23,26.3,26.2
"3050",1996-05-24,26.8,26.5
"3051",1996-05-25,26.9,26.2
"3052",1996-05-26,25.1,26.8
"3053",1996-05-27,26.9,26.7
"3054",1996-05-28,27.2,27
"3055",1996-05-29,27,26.9
"3056",1996-05-30,27.3,27.1
"3057",1996-05-31,26.2,27.8
"3058",1996-06-01,25.2,27.4
"3059",1996-06-02,25.7,27.2
"3060",1996-06-03,25.4,27.3
"3061",1996-06-04,26.6,27.5
"3062",1996-06-05,28.3,27.5
"3063",1996-06-06,27,27.7
"3064",1996-06-07,27.3,28
"3065",1996-06-08,27.2,28.1
"3066",1996-06-09,27.8,28.4
"3067",1996-06-10,24.9,27.9
"3068",1996-06-11,27.6,28.2
"3069",1996-06-12,27.6,27.9
"3070",1996-06-13,25.8,27.8
"3071",1996-06-14,27,27.6
"3072",1996-06-15,26.4,27.5
"3073",1996-06-16,27.4,27.9
"3074",1996-06-17,27.5,28
"3075",1996-06-18,27.4,28.2
"3076",1996-06-19,27.7,27.3
"3077",1996-06-20,28.2,28.3
"3078",1996-06-21,28,28.3
"3079",1996-06-22,27.7,28.5
"3080",1996-07-19,27.9,28.8
"3081",1996-07-20,28.1,29
"3082",1996-07-21,28.1,29.1
"3083",1996-07-22,28.6,29.3
"3084",1996-07-23,28,29.3
"3085",1996-07-24,28.6,29.4
"3086",1996-07-25,28.8,29.3
"3087",1996-07-26,28.6,29.1
"3088",1996-07-27,28.3,29.1
"3089",1996-07-28,28.5,29.1
"3090",1996-07-29,26.7,28.9
"3091",1996-07-30,28.2,28.9
"3092",1996-07-31,28.3,29.1
"3093",1996-08-01,28,29.3
"3094",1996-08-02,27.6,29.5
"3095",1996-08-01,28,29.3
"3096",1996-08-02,27.6,29.5
"3097",1996-08-03,28.3,29.3
"3098",1996-08-04,28.7,29.1
"3099",1996-08-05,28.4,29.4
"3100",1996-08-06,28.5,29.4
"3101",1996-08-07,28.7,29.3
"3102",1996-08-08,28.5,29.3
"3103",1996-08-09,28.4,29.3
"3104",1996-08-10,28,29.3
"3105",1996-08-11,27.9,29.3
"3106",1996-08-12,28.4,29.4
"3107",1996-08-13,28.3,29.5
"3108",1996-08-14,29,29.8
"3109",1996-08-15,28.9,29.8
"3110",1996-08-16,27.9,29.8
"3111",1996-08-17,28.6,29.2
"3112",1996-08-18,28.7,29.6
"3113",1996-08-19,28.8,29.6
"3114",1996-08-20,28.5,29.5
"3115",1996-08-21,28.5,29.4
"3116",1996-08-22,28.1,29.2
"3117",1996-08-23,27.2,29.2
"3118",1996-08-24,24.9,28.9
"3119",1996-08-25,28.2,29.1
"3120",1996-08-26,28,29.1
"3121",1996-08-27,27.2,28.9
"3122",1996-08-28,28.2,28.8
"3123",1996-08-29,27,29.2
"3124",1996-08-30,27.4,29.2
"3125",1996-08-31,28.1,29
"3126",1996-09-01,28.4,28.8
"3127",1996-09-02,28.3,29
"3128",1996-09-03,28.5,29.5
"3129",1996-09-04,27.3,29.6
"3130",1996-09-05,28.3,29
"3131",1996-09-06,28.7,29.3
"3132",1996-09-07,28.6,29.7
"3133",1996-09-08,28,29.7
"3134",1996-09-09,26.1,29.3
"3135",1996-09-10,28.5,29.2
"3136",1996-09-11,28.4,29
"3137",1996-09-12,26.9,29
"3138",1996-09-13,27.5,29.1
"3139",1996-09-14,28,29.1
"3140",1996-09-15,28.7,29.4
"3141",1996-09-16,28.7,29.4
"3142",1996-09-17,28.4,29.1
"3143",1996-09-18,28,29.3
"3144",1996-09-19,28.7,29.3
"3145",1996-09-20,28.2,29.4
"3146",1996-09-21,28.9,29.5
"3147",1996-09-22,29.3,29.5
"3148",1996-09-23,24.7,29.6
"3149",1996-09-24,28,29.2
"3150",1996-09-25,27.8,29.1
"3151",1996-09-26,28.3,29.2
"3152",1996-09-27,28.1,28.9
"3153",1996-09-28,28.4,29
"3154",1996-09-29,28.2,28.9
"3155",1996-09-30,27.8,28.7
"3156",1996-10-01,28.3,28.7
"3157",1996-10-02,28,28.7
"3158",1996-10-03,26.4,28.8
"3159",1996-10-04,27.2,28.5
"3160",1996-10-05,27.5,28.7
"3161",1996-10-06,27.6,28.4
"3162",1996-10-07,28.1,28.2
"3163",1996-10-08,28.6,28.2
"3164",1996-10-09,26.2,27.7
"3165",1996-10-10,24.6,27.7
"3166",1996-10-11,24.8,27.3
"3167",1996-10-12,25.5,27.6
"3168",1996-10-13,24.9,27.8
"3169",1996-10-14,26.8,27.3
"3170",1996-10-15,24.4,27.4
"3171",1996-10-16,23.5,27.1
"3172",1996-10-17,26,27.4
"3173",1996-10-18,26.6,27.3
"3174",1996-10-19,23.8,27.4
"3175",1996-10-20,21.7,27.5
"3176",1996-10-21,23.6,27.5
"3177",1996-10-22,25.1,27.3
"3178",1996-10-23,26,27.3
"3179",1996-10-24,26.5,27.3
"3180",1996-10-25,26.5,27.2
"3181",1996-10-26,26.6,27.5
"3182",1996-10-27,26,27.2
"3183",1996-10-28,26,27.1
"3184",1996-10-29,26.1,27.2
"3185",1996-10-30,26.4,27.3
"3186",1996-10-31,26.4,27.2
"3187",1996-11-01,25.9,27.2
"3188",1996-11-02,26.9,27.2
"3189",1996-11-03,23.4,27.1
"3190",1996-11-04,25.8,26.7
"3191",1996-11-05,26.8,27
"3192",1996-11-06,26.8,27.3
"3193",1996-11-07,26.7,27
"3194",1996-11-08,26.7,27.3
"3195",1996-11-09,19,26.5
"3196",1996-11-10,16,26.1
"3197",1996-11-11,17.4,25.9
"3198",1996-11-12,19.1,25.6
"3199",1996-11-13,24,24.1
"3200",1996-11-14,24,25.8
"3201",1996-11-15,23.5,25
"3202",1996-11-16,24.3,25.1
"3203",1996-11-17,24.4,26
"3204",1996-11-18,24.5,25.9
"3205",1996-11-19,24.1,25.6
"3206",1996-11-20,21.7,26.2
"3207",1996-11-21,22.2,25.9
"3208",1996-11-22,22.7,26
"3209",1996-11-23,22.7,25.6
"3210",1996-11-24,23.6,25.7
"3211",1996-11-25,24.7,25.9
"3212",1996-11-26,25.7,26
"3213",1996-11-27,15.6,25.4
"3214",1996-11-28,23.2,25.3
"3215",1996-11-29,23.5,25.6
"3216",1996-12-01,24.3,25.5
"3217",1996-12-02,25.2,25.5
"3218",1996-12-03,21.6,25.1
"3219",1996-12-04,21.7,25.1
"3220",1996-12-05,24,24.9
"3221",1996-12-06,23.9,25.7
"3222",1996-12-07,23.5,25.3
"3223",1996-12-08,24,25
"3224",1996-12-09,14.6,24.5
"3225",1996-12-10,15.4,24.4
"3226",1996-12-11,21.7,24.9
"3227",1996-12-12,23.4,24.7
"3228",1996-12-13,24,24.6
"3229",1996-12-14,20.3,24.5
"3230",1996-12-15,19.8,24.5
"3231",1996-12-16,20.1,24.9
"3232",1996-12-17,22.3,24.8
"3233",1996-12-18,23.7,24.3
"3234",1996-12-19,23.4,24.4
"3235",1996-12-20,9.2,23.6
"3236",1996-12-21,14.5,23.7
"3237",1996-12-22,22.4,24.8
"3238",1996-12-23,22.9,24.3
"3239",1996-12-24,23,24.5
"3240",1996-12-25,20.8,24.1
"3241",1996-12-26,23.8,24.6
"3242",1996-12-27,24.4,24.8
"3243",1996-12-28,23.9,24.6
"3244",1996-12-29,24.2,25.2
"3245",1996-12-30,24.4,24.8
"3246",1996-12-31,24.1,24.8
"3247",1997-01-01,24,25.4
"3248",1997-01-02,22.6,25.3
"3249",1997-01-03,22.6,25.1
"3250",1997-01-04,23.9,25.1
"3251",1997-01-05,24.2,24.8
"3252",1997-01-06,24.1,25.3
"3253",1997-01-07,24.4,25.3
"3254",1997-01-08,23.5,25
"3255",1997-01-09,24.7,25.2
"3256",1997-01-10,17.7,24
"3257",1997-01-11,18.4,23.8
"3258",1997-01-12,22.9,24.3
"3259",1997-01-13,22.1,23.6
"3260",1997-01-14,22.1,24.4
"3261",1997-01-15,22.7,24.4
"3262",1997-01-16,23.8,24.5
"3263",1997-01-17,11.6,23.7
"3264",1997-01-18,9.1,23
"3265",1997-01-19,8.6,23
"3266",1997-01-20,14.1,22.8
"3267",1997-01-21,15.8,23.2
"3268",1997-01-22,21.7,23
"3269",1997-01-23,23,23.7
"3270",1997-01-24,23.6,23.7
"3271",1997-01-25,23.8,24.4
"3272",1997-01-26,19.2,23.6
"3273",1997-01-27,23.4,24.5
"3274",1997-01-28,23.4,24.6
"3275",1997-01-29,23.8,24.9
"3276",1997-01-30,24.1,24.6
"3277",1997-01-31,15.2,23.8
"3278",1997-02-02,18.8,23.9
"3279",1997-02-03,22.6,24.1
"3280",1997-02-04,23.6,23.8
"3281",1997-02-05,23.9,23.9
"3282",1997-02-06,24,23.7
"3283",1997-02-07,24,23.8
"3284",1997-02-08,24.5,24
"3285",1997-02-09,23,24.2
"3286",1997-02-10,21.4,24.2
"3287",1997-02-11,15.4,23
"3288",1997-02-12,18.6,23.4
"3289",1997-02-13,24.4,23.5
"3290",1997-02-14,25,24.1
"3291",1997-02-15,25.2,23.8
"3292",1997-02-16,24.9,23.7
"3293",1997-02-17,21.8,24.1
"3294",1997-02-18,23.5,24.2
"3295",1997-02-19,24.3,25.2
"3296",1997-02-20,24.3,25.1
"3297",1997-02-21,24.6,25
"3298",1997-02-22,24.8,25
"3299",1997-02-23,24.5,25
"3300",1997-02-24,24.8,25.1
"3301",1997-02-25,24,24.9
"3302",1997-02-26,24,24.9
"3303",1997-02-27,24.7,24.7
"3304",1997-02-28,24.6,24.7
"3305",1997-03-01,24.7,25.1
"3306",1997-03-02,24.7,25.3
"3307",1997-03-03,24.9,25.5
"3308",1997-03-04,24.8,25.6
"3309",1997-03-05,24.7,25.6
"3310",1997-03-06,24.7,25.5
"3311",1997-03-07,25,25.5
"3312",1997-03-08,24.1,25.3
"3313",1997-03-09,24.5,25.2
"3314",1997-03-10,23.9,25
"3315",1997-03-11,23.8,25
"3316",1997-03-12,23.8,24.8
"3317",1997-03-13,24.1,25.1
"3318",1997-03-14,25.2,25.2
"3319",1997-03-15,22.3,25
"3320",1997-03-16,21.7,25.4
"3321",1997-03-17,23.3,25.4
"3322",1997-03-18,22.9,25.3
"3323",1997-03-19,23.4,25
"3324",1997-03-20,23.9,25.3
"3325",1997-03-21,24,25.4
"3326",1997-03-22,21.1,24.5
"3327",1997-03-23,21.3,24.5
"3328",1997-03-24,21.9,24.8
"3329",1997-03-25,24.5,24.7
"3330",1997-03-26,24.9,24.7
"3331",1997-03-27,23.3,25.2
"3332",1997-03-28,23.7,24.9
"3333",1997-03-29,24.3,25.1
"3334",1997-03-30,25.4,25.4
"3335",1997-03-31,25.3,25.8
"3336",1997-04-01,19.5,24.8
"3337",1997-04-02,22.5,24.8
"3338",1997-04-03,22.5,24.8
"3339",1997-04-04,22.9,25
"3340",1997-04-05,23.5,25.5
"3341",1997-04-06,24.2,25.3
"3342",1997-04-07,23.8,25.2
"3343",1997-04-08,24,25
"3344",1997-04-09,24.2,25.2
"3345",1997-04-10,22.9,25.2
"3346",1997-04-11,24.3,25.4
"3347",1997-04-12,25.2,25.1
"3348",1997-04-13,23.4,25.3
"3349",1997-04-14,25.2,25.4
"3350",1997-04-15,25.8,25.6
"3351",1997-04-16,24.4,25.6
"3352",1997-04-17,22.7,25.4
"3353",1997-04-18,19.3,24.7
"3354",1997-04-19,15.6,24.4
"3355",1997-04-20,20.8,24.7
"3356",1997-04-21,23.1,24.8
"3357",1997-04-22,25.1,25
"3358",1997-04-23,25.7,25.3
"3359",1997-04-24,20.4,25.1
"3360",1997-04-26,26.2,26
"3361",1997-04-27,26.4,25.9
"3362",1997-04-28,26.8,26.1
"3363",1997-04-29,26.2,26
"3364",1997-04-30,23.1,25.5
"3365",1997-05-01,26.2,26.3
"3366",1997-05-02,26.9,26.5
"3367",1997-05-03,27.2,27
"3368",1997-05-04,26.7,27.2
"3369",1997-05-05,24.4,26.7
"3370",1997-05-06,24.1,25.8
"3371",1997-05-07,24.9,26.5
"3372",1997-05-08,24.5,26.3
"3373",1997-05-09,25.4,26.3
"3374",1997-05-10,25.1,26.4
"3375",1997-05-11,25.9,26.5
"3376",1997-05-12,25.9,26.6
"3377",1997-05-13,26.3,26.4
"3378",1997-05-14,23.7,26.4
"3379",1997-05-15,25.2,26.8
"3380",1997-05-16,25.6,27.4
"3381",1997-05-17,26.6,27.1
"3382",1997-05-18,26.9,27.3
"3383",1997-05-19,27,27.1
"3384",1997-05-21,27,27.4
"3385",1997-05-22,27.3,27.7
"3386",1997-05-23,27.8,27.9
"3387",1997-05-24,26.7,28
"3388",1997-05-25,26.3,27.8
"3389",1997-05-26,26.7,27.7
"3390",1997-05-27,27.6,28
"3391",1997-05-28,26.4,28
"3392",1997-05-29,23.4,27.5
"3393",1997-05-30,26,27.2
"3394",1997-05-31,26.7,27.9
"3395",1997-06-01,27.2,27.5
"3396",1997-06-02,27.1,26.9
"3397",1997-06-03,26.9,25.7
"3398",1997-06-04,26.7,26.9
"3399",1997-06-05,26.5,27.9
"3400",1997-06-06,26.3,28.1
"3401",1997-06-07,27.1,27.8
"3402",1997-06-08,26.2,28.3
"3403",1997-06-09,27.1,28.4
"3404",1997-06-10,26.5,27.7
"3405",1997-06-11,27.5,27.7
"3406",1997-06-12,27.4,27.6
"3407",1997-06-13,27.9,27.7
"3408",1997-06-14,27.8,27.9
"3409",1997-06-15,27,28.3
"3410",1997-06-16,28,28.2
"3411",1997-06-17,28.5,28.4
"3412",1997-06-18,28.6,28.6
"3413",1997-06-19,28.5,28.8
"3414",1997-06-20,28.1,28.8
"3415",1997-06-21,28.6,28.7
"3416",1997-06-22,27.9,28.8
"3417",1997-06-23,27.7,28.6
"3418",1997-06-24,28.2,28.5
"3419",1997-06-25,28.2,28.5
"3420",1997-06-26,28.2,28.6
"3421",1997-06-27,28.2,28.7
"3422",1997-06-28,28.2,28.8
"3423",1997-06-29,28.1,29
"3424",1997-06-30,28.6,29.2
"3425",1997-07-01,28.1,28.8
"3426",1997-07-02,28,28.8
"3427",1997-07-03,25.6,29
"3428",1997-07-04,28.4,29
"3429",1997-07-05,28.7,29.1
"3430",1997-07-06,29,29.2
"3431",1997-07-07,29,29.3
"3432",1997-07-08,29,29.4
"3433",1997-07-10,28.8,30.3
"3434",1997-07-11,27.4,29.3
"3435",1997-07-12,28.7,29.9
"3436",1997-07-13,26.5,29.5
"3437",1997-07-14,28.2,29.6
"3438",1997-07-15,28.9,29.5
"3439",1997-07-16,28.9,29.8
"3440",1997-07-17,29,29.8
"3441",1997-07-18,27.6,29.9
"3442",1997-07-19,28.5,29.7
"3443",1997-07-20,28.7,29.9
"3444",1997-07-21,29,29.8
"3445",1997-07-23,29.2,29.7
"3446",1997-07-24,28.8,29.8
"3447",1997-07-25,28.9,29.9
"3448",1997-07-26,28.7,30.1
"3449",1997-07-27,28.5,30
"3450",1997-07-28,29,29.9
"3451",1997-07-29,28.6,30
"3452",1997-07-30,28.9,30.2
"3453",1997-07-31,29.1,30.2
"3454",1997-08-01,29.3,30.6
"3455",1997-08-02,28.5,30.5
"3456",1997-08-03,29.2,30.4
"3457",1997-08-04,29.2,30.5
"3458",1997-08-05,29.3,30.5
"3459",1997-08-06,29.3,30.4
"3460",1997-08-07,29.3,30.6
"3461",1997-08-08,29.6,30.7
"3462",1997-08-09,29.8,30.8
"3463",1997-08-10,29.2,30.6
"3464",1997-08-12,27.2,30.5
"3465",1997-08-13,29.4,30.6
"3466",1997-08-14,28.5,30.7
"3467",1997-08-15,29,30.8
"3468",1997-08-16,29.6,30.7
"3469",1997-08-17,29.7,30.5
"3470",1997-08-18,29.3,30.5
"3471",1997-08-19,29.3,30.5
"3472",1997-08-20,29.3,30.6
"3473",1997-08-21,29.3,30.8
"3474",1997-08-22,29.3,30.6
"3475",1997-08-23,29.3,30.8
"3476",1997-08-24,29.6,30.7
"3477",1997-08-25,28.3,30.6
"3478",1997-08-26,25.8,30.7
"3479",1997-08-27,28.8,30.7
"3480",1997-08-28,28.8,30.5
"3481",1997-08-29,27.9,30.6
"3482",1997-08-30,28.2,30.4
"3483",1997-08-31,28.3,30.2
"3484",1997-09-01,28.7,30
"3485",1997-09-02,28.1,30.2
"3486",1997-09-03,28.9,30
"3487",1997-09-04,29.1,30.3
"3488",1997-09-05,27.5,30.4
"3489",1997-09-06,27.5,29.9
"3490",1997-09-07,28.2,29.9
"3491",1997-09-08,25.8,29.9
"3492",1997-09-09,28.1,29.6
"3493",1997-09-10,28,29.8
"3494",1997-09-11,28.5,29.9
"3495",1997-09-12,28.8,29.8
"3496",1997-09-13,28.1,29.6
"3497",1997-09-14,26.6,29.7
"3498",1997-09-15,25.9,29.3
"3499",1997-09-16,26.5,29
"3500",1997-09-17,27.6,29.1
"3501",1997-09-18,26.7,29
"3502",1997-09-20,26.1,29
"3503",1997-09-21,27.5,29.1
